Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha


Gamma Mensae,05h 31m 52.66s,-76° 20′ 30.0″,5.18,Mensa,HD 31975,04h 53m 05.73s,-72° 24′ 30.0″,6.28,Mensa,-,grey,1,0.5
HD 31975,04h 53m 05.73s,-72° 24′ 30.0″,6.28,Mensa,Mu Mensae,04h 43m 03.95s,-70° 55′ 52.0″,5.53,Mensa,-,grey,1,0.5

