Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha

HD 175219,18h 56m 16.97s,-42° 42′ 38.2″,5.35,Corona Australis,Zeta Coronae Australis,19h 03m 06.83s,-42° 05′ 42.0″,4.74,Corona Australis,-,grey,1,0.5
Zeta Coronae Australis,19h 03m 06.83s,-42° 05′ 42.0″,4.74,Corona Australis,Delta Coronae Australis,19h 08m 20.93s,-40° 29′ 47.9″,4.57,Corona Australis,-,grey,1,0.5
Delta Coronae Australis,19h 08m 20.93s,-40° 29′ 47.9″,4.57,Corona Australis,Beta Coronae Australis,19h 10m 01.75s,-39° 20′ 26.5″,4.1,Corona Australis,-,grey,1,0.5
Beta Coronae Australis,19h 10m 01.75s,-39° 20′ 26.5″,4.1,Corona Australis,Alpha Coronae Australis,19h 09m 28.28s,-37° 54′ 15.3″,4.11,Corona Australis,-,grey,1,0.5
Alpha Coronae Australis,19h 09m 28.28s,-37° 54′ 15.3″,4.11,Corona Australis,Gamma Coronae Australis,19h 06m 25.04s,-37° 03′ 45.9″,4.23,Corona Australis,-,grey,1,0.5
Gamma Coronae Australis,19h 06m 25.04s,-37° 03′ 45.9″,4.23,Corona Australis,Epsilon Coronae Australis,18h 58m 43.47s,-37° 06′ 25.5″,4.83,Corona Australis,-,grey,1,0.5
Epsilon Coronae Australis,18h 58m 43.47s,-37° 06′ 25.5″,4.83,Corona Australis,Lambda Coronae Australis,18h 43m 46.94s,-38° 19′ 23.9″,5.11,Corona Australis,-,grey,1,0.5
Lambda Coronae Australis,18h 43m 46.94s,-38° 19′ 23.9″,5.11,Corona Australis,HD 170642,18h 32m 21.31s,-39° 42′ 14.1″,5.16,Corona Australis,-,grey,1,0.5
