Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha


Beta Reticuli,03h 44m 11.55s,-64° 48′ 25.5″,3.84,Reticulum,Alpha Reticuli,04h 14m 25.43s,-62° 28′ 26.3″,3.33,Reticulum,-,grey,1,0.5
Alpha Reticuli,04h 14m 25.43s,-62° 28′ 26.3″,3.33,Reticulum,Epsilon Reticuli,04h 16m 29.08s,-59° 18′ 06.3″,4.44,Reticulum,-,grey,1,0.5
Epsilon Reticuli,04h 16m 29.08s,-59° 18′ 06.3″,4.44,Reticulum,Iota Reticuli,04h 01m 18.07s,-61° 04′ 44.6″,4.97,Reticulum,-,grey,1,0.5
Iota Reticuli,04h 01m 18.07s,-61° 04′ 44.6″,4.97,Reticulum,Delta Reticuli,03h 58m 44.74s,-61° 24′ 00.5″,4.56,Reticulum,-,grey,1,0.5
Delta Reticuli,03h 58m 44.74s,-61° 24′ 00.5″,4.56,Reticulum,Beta Reticuli,03h 44m 11.55s,-64° 48′ 25.5″,3.84,Reticulum,-,grey,1,0.5
