Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha

Alpha Lyncis,09h 21m 03.46s,+34° 23′ 33.1″,3.14,LYN,38 Lyncis,09h 18m 50.67s,+36° 48′ 10.4″,3.82,Lynx,-,grey,1,0.5
38 Lyncis,09h 18m 50.67s,+36° 48′ 10.4″,3.82,LYN,HD 77912,09h 06m 31.79s,+38° 27′ 08.1″,4.56,Lynx,-,grey,1,0.5
HD 77912,09h 06m 31.79s,+38° 27′ 08.1″,4.56,LYN,10 Ursae Majoris,09h 00m 38.75s,+41° 47′ 00.4″,3.96,Lynx,-,grey,1,0.5
10 Ursae Majoris,09h 00m 38.75s,+41° 47′ 00.4″,3.96,LYN,31 Lyncis,08h 22m 50.13s,+43° 11′ 18.1″,4.25,Lynx,-,grey,1,0.5
31 Lyncis,08h 22m 50.13s,+43° 11′ 18.1″,4.25,LYN,21 Lyncis,07h 26m 42.86s,+49° 12′ 41.9″,4.61,Lynx,-,grey,1,0.5
21 Lyncis,07h 26m 42.86s,+49° 12′ 41.9″,4.61,LYN,15 Lyncis,06h 57m 16.60s,+58° 25′ 23.0″,4.35,Lynx,-,grey,1,0.5
15 Lyncis,06h 57m 16.60s,+58° 25′ 23.0″,4.35,LYN,2 Lyncis,06h 19m 37.39s,+59° 00′ 39.3″,4.44,Lynx,-,grey,1,0.5

