Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha
-,05h03m53.8665s,-42.8255501˚00'00",0,COL,-,06h03m48.4265s,-43.0057793˚00'00",0,COL,:,grey,1,0.5
-,05h05m01.1850s,-27.0772038˚00'00",0,COL,-,05h03m53.8665s,-42.8255501˚00'00",0,COL,:,grey,1,0.5
-,06h11m58.2159s,-27.2787991˚00'00",0,COL,-,05h05m01.1850s,-27.0772038˚00'00",0,COL,:,grey,1,0.5
-,06h11m35.7763s,-33.0282326˚00'00",0,COL,-,06h11m58.2159s,-27.2787991˚00'00",0,COL,:,grey,1,0.5
-,06h39m36.9263s,-33.1128159˚00'00",0,COL,-,06h11m35.7763s,-33.0282326˚00'00",0,COL,:,grey,1,0.5
-,06h38m50.1399s,-43.1116486˚00'00",0,COL,-,06h39m36.9263s,-33.1128159˚00'00",0,COL,:,grey,1,0.5
-,06h03m48.4265s,-43.0057793˚00'00",0,COL,-,06h38m50.1399s,-43.1116486˚00'00",0,COL,:,grey,1,0.5
