Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha
-,08h27m42.5027s,-17.4112568˚00'00",0,PYX,-,08h26m42.6717s,-37.1600380˚00'00",0,PYX,:,grey,1,0.5
-,08h40m44.2416s,-17.4424706˚00'00",0,PYX,-,08h27m42.5027s,-17.4112568˚00'00",0,PYX,:,grey,1,0.5 
-,08h40m39.2430s,-19.4423733˚00'00",0,PYX,-,08h40m44.2416s,-17.4424706˚00'00",0,PYX,:,grey,1,0.5 
-,09h10m44.3928s,-19.5088310˚00'00",0,PYX,-,08h40m39.2430s,-19.4423733˚00'00",0,PYX,:,grey,1,0.5 
-,09h10m32.8263s,-24.5086308˚00'00",0,PYX,-,09h10m44.3928s,-19.5088310˚00'00",0,PYX,:,grey,1,0.5 
-,09h27m37.0404s,-24.5425186˚00'00",0,PYX,-,09h10m32.8263s,-24.5086308˚00'00",0,PYX,:,grey,1,0.5 
-,09h27m05.1837s,-37.2920151˚00'00",0,PYX,-,09h27m37.0404s,-24.5425186˚00'00",0,PYX,:,grey,1,0.5 
-,08h26m42.6717s,-37.1600380˚00'00",0,PYX,-,09h27m05.1837s,-37.2920151˚00'00",0,PYX,:,grey,1,0.5 
