Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha
-,23h06m43.4319s,-24.8250446˚00'00",0,SCL,-,23h06m54.6033s,-36.3249741˚00'00",0,SCL ,:,grey,1,0.5 
-,23h56m26.5355s,-24.8042011˚00'00",0,SCL,-,23h06m43.4319s,-24.8250446˚00'00",0,SCL ,:,grey,1,0.5 
-,01h45m50.1333s,-24.8729095˚00'00",0,SCL,-,23h56m26.5355s,-24.8042011˚00'00",0,SCL ,:,grey,1,0.5 
-,01h45m24.1747s,-39.3726234˚00'00",0,SCL,-,01h45m50.1333s,-24.8729095˚00'00",0,SCL ,:,grey,1,0.5 
-,23h26m46.2491s,-39.3127594˚00'00",0,SCL,-,01h45m24.1747s,-39.3726234˚00'00",0,SCL ,:,grey,1,0.5 
-,23h26m44.0106s,-36.3127670˚00'00",0,SCL,-,23h26m46.2491s,-39.3127594˚00'00",0,SCL ,:,grey,1,0.5 
-,23h06m54.6033s,-36.3249741˚00'00",0,SCL,-,23h26m44.0106s,-36.3127670˚00'00",0,SCL,:,grey,1,0.5 
