Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha
-,18h22m11.8863s,-15.9435720˚00'00",0,SCT,-,18h21m35.7894s, -3.9444826˚00'00",0,SCT,:,grey,1,0.5 
-,18h59m10.4928s,-15.8328123˚00'00",0,SCT,-,18h22m11.8863s,-15.9435720˚00'00",0,SCT ,:,grey,1,0.5 
-,18h58m58.5729s,-11.8664360˚00'00",0,SCT,-,18h59m10.4928s,-15.8328123˚00'00",0,SCT ,:,grey,1,0.5 
-,18h58m35.3503s, -3.8336766˚00'00",0,SCT,-,18h58m58.5729s,-11.8664360˚00'00",0,SCT ,:,grey,1,0.5 
-,18h41m35.5650s, -3.8842230˚00'00",0,SCT,-,18h58m35.3503s, -3.8336766˚00'00",0,SCT ,:,grey,1,0.5 
-,18h21m35.7894s, -3.9444826˚00'00",0,SCT,-,18h41m35.5650s, -3.8842230˚00'00",0,SCT ,:,grey,1,0.5 
