Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha
-,20h56m19.4633s,  2.4773185˚00'00",0,EQU,-,21h26m20.0331s,  2.5393796˚00'00",0,EQU,:,grey,1,0.5
-,20h56m10.9212s,  6.4771614˚00'00",0,EQU,-,20h56m19.4633s,  2.4773185˚00'00",0,EQU ,:,grey,1,0.5
-,20h58m41.0631s,  6.4826641˚00'00",0,EQU,-,20h56m10.9212s,  6.4771614˚00'00",0,EQU ,:,grey,1,0.5
-,20h58m28.4631s, 12.3157644˚00'00",0,EQU,-,20h58m41.0631s,  6.4826641˚00'00",0,EQU ,:,grey,1,0.5
-,21h08m59.6073s, 12.3382607˚00'00",0,EQU,-,20h58m28.4631s, 12.3157644˚00'00",0,EQU ,:,grey,1,0.5
-,21h13m00.0635s, 12.3465548˚00'00",0,EQU,-,21h08m59.6073s, 12.3382607˚00'00",0,EQU ,:,grey,1,0.5
-,21h12m58.6836s, 13.0132008˚00'00",0,EQU,-,21h13m00.0635s, 12.3465548˚00'00",0,EQU ,:,grey,1,0.5
-,21h26m00.2645s, 13.0390635˚00'00",0,EQU,-,21h12m58.6836s, 13.0132008˚00'00",0,EQU ,:,grey,1,0.5
-,21h26m20.0331s,  2.5393796˚00'00",0,EQU,-,21h26m00.2645s, 13.0390635˚00'00",0,EQU ,:,grey,1,0.5
