Name1,Right Ascension1,Declination1,Apparent Magnitude1,Constellation1,Name2,Right Ascension2,Declination2,Apparent Magnitude2,Constellation2,linestyle,color,width,alpha
-,06h35m44.9397s,-64.1070251˚00'00",0,VOL ,-,06h50m48.7953s,-64.1518784˚00'00",0,VOL,:,grey,1,0.5 
-,06h33m49.0615s,-70.1041336˚00'00",0,VOL ,-,06h35m44.9397s,-64.1070251˚00'00",0,VOL,:,grey,1,0.5 
-,06h31m04.9703s,-75.1000366˚00'00",0,VOL ,-,06h33m49.0615s,-70.1041336˚00'00",0,VOL,:,grey,1,0.5 
-,07h36m51.5289s,-75.2899170˚00'00",0,VOL ,-,06h31m04.9703s,-75.1000366˚00'00",0,VOL,:,grey,1,0.5 
-,09h00m58.4849s,-75.4954681˚00'00",0,VOL ,-,07h36m51.5289s,-75.2899170˚00'00",0,VOL,:,grey,1,0.5 
-,09h04m22.7345s,-64.4990387˚00'00",0,VOL ,-,09h00m58.4849s,-75.4954681˚00'00",0,VOL,:,grey,1,0.5 
-,06h50m48.7953s,-64.1518784˚00'00",0,VOL ,-,09h04m22.7345s,-64.4990387˚00'00",0,VOL,:,grey,1,0.5 
